job_title,company_size,posted_date,year,quarter,description,years_experience_true,skill_count_true,degree_level_true,years_experience_extracted,skills_extracted,skill_count_extracted,degree_level_extracted,buzzword_count
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Salesforce, dbt, Git, R, Azure. Minimum 3 years experience required. None mentioned. Must thrive in a scrappy.",3,5,None mentioned,3,R|Azure|dbt|Git|Salesforce,5,None mentioned,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 6+ years of experience. Required skills: Machine Learning, SAP, Azure, Python, GCP, Statistics, A/B Testing. Bachelor's preferred. ambiguity",6,7,Bachelor's preferred,6,Python|Azure|GCP|Statistics|A/B Testing|Machine Learning|SAP,7,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SQL, Machine Learning, A/B Testing, Python, Airflow. Minimum 4 years experience required. Bachelor's preferred. Must thrive in a wear many hats, high-growth, scrappy.",4,5,Bachelor's preferred,4,SQL|Python|Airflow|A/B Testing|Machine Learning,5,Bachelor's preferred,3
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Power BI, dbt, A/B Testing, Airflow. None mentioned. cross-functional collaboration",3,4,None mentioned,3,Power BI|dbt|Airflow|A/B Testing,4,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Airflow, Spark, Excel, dbt. Bachelor's preferred. wear many hats, ownership mindset",4,4,Bachelor's preferred,4,Excel|dbt|Airflow|Spark,4,Bachelor's preferred,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Spark, AWS, SQL, Python. Bachelor's preferred. wear many hats",3,4,Bachelor's preferred,3,SQL|Python|AWS|Spark,4,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Spark, R, SQL, dbt. None mentioned. ownership mindset",4,4,None mentioned,4,SQL|R|dbt|Spark,4,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in SAP, R, GCP. Bachelor's required. We're looking for someone who can wear many hats.",2,3,Bachelor's required,2,R|GCP|SAP,3,Bachelor's required,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Excel, dbt, Tableau, Statistics, Azure, SAP. Minimum 3 years experience required. Bachelor's required. Must thrive in a ownership mindset, fast-paced environment, cross-functional collaboration.",3,6,Bachelor's required,3,Excel|Tableau|Azure|dbt|Statistics|SAP,6,Bachelor's required,3
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Machine Learning, Python, SQL. None mentioned. We're looking for someone who can high-growth, scrappy, cross-functional collaboration.",5,3,None mentioned,5,SQL|Python|Machine Learning,3,None mentioned,3
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: SAP, dbt, GCP, A/B Testing, R. None mentioned. high-growth",5,5,None mentioned,5,R|GCP|dbt|A/B Testing|SAP,5,None mentioned,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Excel, Tableau, SQL, A/B Testing, GCP. Master's required. We're looking for someone who can ownership mindset, self-starter.",5,5,Master's required,5,SQL|Excel|Tableau|GCP|A/B Testing,5,Master's required,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Looker, Python, Excel, dbt, Airflow. None mentioned. ambiguity",4,5,None mentioned,4,Python|Excel|Looker|dbt|Airflow,5,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Git, Statistics, AWS, R. Minimum 4 years experience required. Bachelor's required. Must thrive in a scrappy.",4,4,Bachelor's required,4,R|AWS|Git|Statistics,4,Bachelor's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Machine Learning, Git, Spark. None mentioned. high-growth",3,3,None mentioned,3,Spark|Git|Machine Learning,3,None mentioned,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Salesforce, AWS, Git, SAP, dbt, Azure, Spark, Tableau. Minimum 3 years experience required. Master's preferred. Must thrive in a scrappy.",3,8,Master's preferred,3,Tableau|AWS|Azure|dbt|Spark|Git|Salesforce|SAP,8,Master's preferred,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: dbt, R, Python, AWS, SQL, Salesforce. Bachelor's preferred. high-growth",5,6,Bachelor's preferred,5,SQL|Python|R|AWS|dbt|Salesforce,6,Bachelor's preferred,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Statistics, SAP, Excel, Git. None mentioned. We're looking for someone who can ambiguity.",5,4,None mentioned,5,Excel|Git|Statistics|SAP,4,None mentioned,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in Airflow, A/B Testing, Salesforce, AWS. Master's preferred. We're looking for someone who can ambiguity.",3,4,Master's preferred,3,AWS|Airflow|A/B Testing|Salesforce,4,Master's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Python, Azure, dbt, R, Airflow, SAP. Minimum 4 years experience required. Master's required. Must thrive in a fast-paced environment.",4,6,Master's required,4,Python|R|Azure|dbt|Airflow|SAP,6,Master's required,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Spark, Excel, Python, Git, Salesforce, GCP, Snowflake. Master's required. We're looking for someone who can ambiguity.",5,7,Master's required,5,Python|Excel|GCP|Snowflake|Spark|Git|Salesforce,7,Master's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in A/B Testing, Snowflake, AWS, Spark, Airflow. Bachelor's required. We're looking for someone who can ownership mindset.",3,5,Bachelor's required,3,AWS|Snowflake|Airflow|Spark|A/B Testing,5,Bachelor's required,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Machine Learning, Airflow, SQL. Master's required. ownership mindset, high-growth, ambiguity",4,3,Master's required,4,SQL|Airflow|Machine Learning,3,Master's required,3
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 3 years of relevant experience and is proficient in dbt, GCP, SQL, Statistics, Python, AWS. None mentioned. We're looking for someone who can self-starter.",3,6,None mentioned,3,SQL|Python|AWS|GCP|dbt|Statistics,6,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SQL, Snowflake, Excel. Minimum 6 years experience required. None mentioned. Must thrive in a self-starter.",6,3,None mentioned,6,SQL|Excel|Snowflake,3,None mentioned,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with R, Machine Learning, Airflow, Tableau, SAP, Excel, SQL. Minimum 6 years experience required. Bachelor's preferred. Must thrive in a stakeholder management.",6,7,Bachelor's preferred,6,SQL|Excel|Tableau|R|Airflow|Machine Learning|SAP,7,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: Power BI, Git, SQL, Spark. Bachelor's required. fast-paced environment",4,4,Bachelor's required,4,SQL|Power BI|Spark|Git,4,Bachelor's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with SAP, Salesforce, Tableau, Machine Learning, A/B Testing, Snowflake. Minimum 2 years experience required. None mentioned. Must thrive in a ambiguity, wear many hats, high-growth.",2,6,None mentioned,2,Tableau|Snowflake|A/B Testing|Machine Learning|Salesforce|SAP,6,None mentioned,3
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Power BI, Python, Looker, Tableau, Azure. Bachelor's preferred. We're looking for someone who can ownership mindset.",6,5,Bachelor's preferred,6,Python|Tableau|Power BI|Azure|Looker,5,Bachelor's preferred,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: Looker, dbt, Power BI, Statistics. Bachelor's preferred. scrappy, self-starter",3,4,Bachelor's preferred,3,Power BI|Looker|dbt|Statistics,4,Bachelor's preferred,2
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Statistics, R, Azure, Salesforce, AWS, Git, GCP, SQL. Minimum 6 years experience required. Master's preferred. Must thrive in a scrappy.",6,8,Master's preferred,6,SQL|R|AWS|Azure|GCP|Git|Statistics|Salesforce,8,Master's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 2+ years of experience. Required skills: R, Git, Looker, Power BI, Python. Bachelor's preferred. ownership mindset",2,5,Bachelor's preferred,2,Python|Power BI|R|Looker|Git,5,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: dbt, Tableau, Python, Airflow, SAP, Excel. Bachelor's preferred. fast-paced environment",3,6,Bachelor's preferred,3,Python|Excel|Tableau|dbt|Airflow|SAP,6,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 3+ years of experience. Required skills: R, Airflow, Statistics, Power BI, A/B Testing, Excel, Snowflake. Bachelor's preferred. fast-paced environment",3,7,Bachelor's preferred,3,Excel|Power BI|R|Snowflake|Airflow|Statistics|A/B Testing,7,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Excel, SQL, Machine Learning, Airflow, Python, Spark. Bachelor's preferred. We're looking for someone who can high-growth, scrappy, ambiguity.",4,6,Bachelor's preferred,4,SQL|Python|Excel|Airflow|Spark|Machine Learning,6,Bachelor's preferred,3
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Git, A/B Testing, Power BI, GCP, Looker. Bachelor's preferred. fast-paced environment",5,5,Bachelor's preferred,5,Power BI|GCP|Looker|Git|A/B Testing,5,Bachelor's preferred,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 4 years of relevant experience and is proficient in Git, Statistics, Airflow, Python, Snowflake, Looker. Bachelor's preferred. We're looking for someone who can ambiguity.",4,6,Bachelor's preferred,4,Python|Looker|Snowflake|Airflow|Git|Statistics,6,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Looker, SAP, GCP, SQL. Bachelor's required. We're looking for someone who can stakeholder management.",2,4,Bachelor's required,2,SQL|GCP|Looker|SAP,4,Bachelor's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Git, dbt, R, Machine Learning, Statistics, A/B Testing. Minimum 5 years experience required. Master's required. Must thrive in a cross-functional collaboration.",5,6,Master's required,5,R|dbt|Git|Statistics|A/B Testing|Machine Learning,6,Master's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in A/B Testing, AWS, Machine Learning, Excel. Master's preferred. We're looking for someone who can wear many hats.",5,4,Master's preferred,5,Excel|AWS|A/B Testing|Machine Learning,4,Master's preferred,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: Spark, A/B Testing, Statistics, R, Salesforce, Excel, SAP. Master's preferred. fast-paced environment, stakeholder management",5,7,Master's preferred,5,Excel|R|Spark|Statistics|A/B Testing|Salesforce|SAP,7,Master's preferred,2
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 4+ years of experience. Required skills: GCP, SAP, Excel, Spark, Power BI, Snowflake. Bachelor's preferred. stakeholder management",4,6,Bachelor's preferred,4,Excel|Power BI|GCP|Snowflake|Spark|SAP,6,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in GCP, Machine Learning, R, Azure, Python, Power BI, SAP. None mentioned. We're looking for someone who can ownership mindset, scrappy.",5,7,None mentioned,5,Python|Power BI|R|Azure|GCP|Machine Learning|SAP,7,None mentioned,2
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in Python, dbt, Tableau, Azure, AWS. Bachelor's required. We're looking for someone who can high-growth.",5,5,Bachelor's required,5,Python|Tableau|AWS|Azure|dbt,5,Bachelor's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"As a Data Analyst, you will work with Looker, SAP, Excel, A/B Testing, R, Power BI. Minimum 3 years experience required. Bachelor's required. Must thrive in a ambiguity.",3,6,Bachelor's required,3,Excel|Power BI|R|Looker|A/B Testing|SAP,6,Bachelor's required,1
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 2 years of relevant experience and is proficient in Salesforce, Looker, Azure, Power BI. Bachelor's preferred. We're looking for someone who can ambiguity, ownership mindset, stakeholder management.",2,4,Bachelor's preferred,2,Power BI|Azure|Looker|Salesforce,4,Bachelor's preferred,3
Data Analyst,enterprise,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Azure, Machine Learning, Power BI, AWS, Git, R. None mentioned. We're looking for someone who can scrappy.",6,6,None mentioned,6,Power BI|R|AWS|Azure|Git|Machine Learning,6,None mentioned,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"We are looking for a Data Analyst with 5+ years of experience. Required skills: GCP, Tableau, Machine Learning, Looker, Python. Master's required. high-growth",5,5,Master's required,5,Python|Tableau|GCP|Looker|Machine Learning,5,Master's required,1
Data Analyst,mid-size,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 6 years of relevant experience and is proficient in Excel, Python, Looker. Bachelor's preferred. We're looking for someone who can fast-paced environment.",6,3,Bachelor's preferred,6,Python|Excel|Looker,3,Bachelor's preferred,1
Data Analyst,startup,2023-08-15,2023,2023Q3,"Data Analyst - join our team! Ideal candidate has 5 years of relevant experience and is proficient in SAP, Azure, Spark. Master's preferred. We're looking for someone who can stakeholder management, self-starter, ownership mindset.",5,3,Master's preferred,5,Azure|Spark|SAP,3,Master's preferred,3
